ID,numer_examined,number_positive,prevalence,dist_to_water,dist_to_roads,dist_to_railroads,lng,lat,ntl_2013
977244,9,9,1,51379.59309950558,11666.951429199265,47991.863244122025,30.862382,2.378942,0
977463,5,5,1,59923.84699754034,3936.4273174007917,46158.659556468236,30.121176,0.623438,0
981669,11,10,0.9090909090909091,6138.9532726175985,290.95680682606536,11065.958918671806,33.111307,0.62907,0
982193,2,2,1,11315.980866703752,919.9640171701279,3316.559586742287,32.551441,0.324758,55.53748301097761
983975,6,6,1,10726.674614880667,6579.713315835377,13278.484823517012,29.969078,0.095612,0
984580,4,3,0.75,40161.19622690512,613.3383873595815,591.7504646233325,32.187429,0.407359,0
993099,11,10,0.9090909090909091,49876.61322268855,4263.185017995771,43971.164983103496,30.696948,-0.2031,0
995421,7,7,1,7904.395185659676,860.0743147912659,2051.8928312536077,32.590617,0.333747,59.44920946470702
1009006,11,7,0.6363636363636364,14373.466916034675,5829.96815925152,143758.5322653595,29.967404,-1.1306,0
1012351,15,10,0.6666666666666666,90896.51041641916,2899.8188060546076,12968.60168147568,31.271198,0.367059,0
1026156,7,7,1,29411.285669815083,1420.1728357468692,36157.17335219735,32.632011,2.089716,0
1026734,18,15,0.8333333333333334,4690.7604140064395,6701.420456816016,121483.15060675555,30.98502,1.489181,0
1028046,15,13,0.8666666666666667,48021.97483198816,1447.1339675811032,53526.667635709935,32.492785,0.863958,0
1030894,10,10,1,5616.084796904245,1672.811974493916,3948.802351629985,33.197731,0.518711,3.855824408879136
1037476,11,11,1,6129.96396370862,2494.373514495679,3646.590454774301,33.814327,1.576364,0
1037698,6,5,0.8333333333333334,25354.735244057694,1167.1209165645537,11317.896997380532,30.193858,0.31598,0
1045224,8,2,0.25,32813.1512833546,812.9400819044558,87673.69839002081,30.011972,-0.625313,0
1055785,5,4,0.8,10789.63861240034,275.01566856348586,4389.280753257956,32.565237,0.342479,57.32194135498163
1058941,27,21,0.7777777777777778,929.2409686208923,2589.9088847964554,41829.89651132741,33.327392,1.298944,0
1059657,9,8,0.8888888888888888,19919.444622837917,8213.621096946406,2375.589683814778,30.375301,0.210348,0
1059746,15,14,0.9333333333333333,3766.6241240690842,2883.78852341438,25218.095999339574,33.503567,0.355663,0
1060671,6,5,0.8333333333333334,40405.16766064409,2426.889950250051,267.31583045333025,32.219317,0.419909,0
1064499,6,6,1,142555.25528841635,3744.0115600466643,130988.10548841633,34.093808,3.044546,0
1064563,9,9,1,27238.950861057725,8529.594481853104,29536.530869456004,33.84554,2.009065,0
1065395,15,12,0.8,6602.700301510047,2907.0192250450723,12240.814893553175,32.989808,0.745331,0
1068553,8,7,0.875,4948.64018412449,3339.1043094615843,10140.868915520941,33.098299,0.695844,0
1069848,19,13,0.6842105263157895,19160.646556154763,1119.700215200728,16589.003661177718,33.216531,1.049169,0
1072363,7,6,0.8571428571428571,27102.969701292903,2427.2347061319624,125080.42318786647,30.385931,-0.970732,0
1077931,11,8,0.7272727272727273,12869.238426556494,5998.804731710036,53085.0859681471,31.813163,-0.093981,0
1078513,8,8,1,111650.69376766327,9039.046509572428,59779.13966005689,33.021183,2.937021,0
1079046,15,13,0.8666666666666667,6566.024892030189,1388.7564849610774,17644.154079720207,31.403266,2.726462,0
1084281,4,4,1,5109.387866641061,3439.741532221655,59298.832395714555,32.854697,1.723559,0
1085586,3,3,1,45062.758957538914,1638.974450149823,43234.03478252064,30.506152,0.596022,0
1085938,6,2,0.3333333333333333,3729.106103347093,1149.4938378597246,166850.68755729674,29.645205,-1.282571,0
1086785,11,11,1,30963.25388895955,4022.180115893055,20693.379432346923,33.748627,2.004497,0
1090856,8,8,1,18366.469850587535,3054.3647814429332,38468.429806328924,33.87628,0.437531,0
1093489,11,11,1,24108.331783176116,484.96944407590206,3308.319734536245,33.253499,0.854025,0
1116264,4,4,1,13381.925763021392,2011.5719905691672,25107.731054103897,29.886201,0.028524,0
1118962,18,18,1,4917.341615595441,1448.7000354033312,40601.63544594207,33.471721,1.445355,0
1122543,5,5,1,788.9310238530006,2099.5761455227857,757.9024094316077,32.63996,0.290288,28.186976159010342
1130403,6,2,0.3333333333333333,47729.218041289394,125.16211099043963,62112.167006771015,30.567537,-0.375025,0
1130905,15,7,0.4666666666666667,4579.266269230565,2191.9360175849174,163535.75817825476,29.782113,-1.285389,0
1131749,11,7,0.6363636363636364,25099.203225502606,3427.961680775855,108818.48489283022,31.013881,1.206823,0
1132267,8,8,1,16444.873780815946,1713.1324410526959,23100.146062143376,32.19979,0.187,0
1138087,11,7,0.6363636363636364,11256.897269081193,1528.6107427275515,143663.28227443283,29.820608,-1.109841,0
1144313,11,10,0.9090909090909091,43660.054709796445,3176.6979673702876,38667.334163327425,32.639623,0.70084900000000006,0
1151731,3,3,1,33684.23449452453,1337.1503858773779,28702.34419321413,32.626881,2.230225,0
1153148,9,7,0.7777777777777778,46158.85523535506,392.6184238029506,48003.353247824845,32.570551,0.786689,0
1153177,9,8,0.8888888888888888,55501.93489472142,3765.3278252797036,31500.515664055372,30.99033,3.287138,0
1162947,2,0,0,30237.205673419736,4345.017686598615,84057.76563767638,29.994167,-0.591034,0
1167156,10,5,0.5,20893.635856364275,586.9498734231464,40329.94902481941,30.380418,-0.202705,0
1172845,13,13,1,68737.22999553666,769.5653389976136,8670.137057420576,31.662434,0.465854,0
1177397,8,8,1,59120.21596702113,1008.276128798878,61308.89254081521,31.083914,0.782235,0
1179306,14,13,0.9285714285714286,31388.586677257565,1268.3463648877307,5722.550525546039,33.603116,0.681781,0
1181108,3,3,1,28501.80879628269,676.4286649225073,19814.304618075545,32.786376,2.129171,0
1184156,10,6,0.6,48947.45318591295,4351.122690555207,17702.719933329885,32.300107,0.562356,0
1184465,9,7,0.7777777777777778,12501.941448451254,1060.4475949640096,10980.015103635826,30.40788,0.090519,0
1184517,6,6,1,30619.18704430793,1387.1539512821407,113359.57405764442,31.195113,1.316574,0
1184848,1,0,0,21617.526025336174,3069.219644672279,160050.78128158042,30.143088,-1.279644,0
1188890,3,3,1,13504.34924329648,961.176301328552,31918.357779823393,31.666526,-0.586264,0
1193152,21,9,0.42857142857142855,31628.136685281606,6261.276470579317,66878.43868732841,30.793307,0.809149,0
1198469,8,8,1,55488.185409590835,6361.263748686952,24979.123401816865,34.369168,1.151679,0
1199084,6,6,1,1807.8570859820404,54.90416384578678,77535.44920040703,32.351018,1.8399,0
1203582,5,5,1,52363.12141450555,4195.15808189368,36179.8029715966,30.259488,0.557228,0
1203691,4,4,1,21624.69092865505,2553.78853927672,96847.32426671706,30.1431,-0.706686,0
1205194,6,6,1,15334.429367574088,62.55539393744597,1869.3107001065596,33.472354,0.604234,9.460635654045632
1207198,9,9,1,49330.0330114144,8290.168976248382,2478.206432469638,31.840472,0.367841,0
1207332,10,9,0.9,5132.962678819786,1454.339486457171,4032.3992906576996,33.097753,0.771282,0
1209674,5,3,0.6,5307.4686520031855,1078.6069474783976,167491.90282942457,29.6166,-1.279915,0
1221114,11,11,1,12723.287585170723,99.09594643676614,48565.11623792329,33.874543,0.343958,0
1223725,3,2,0.6666666666666666,33295.06558759827,3543.0623648495857,45952.22762496193,32.539804,1.033063,0
1235179,17,14,0.8235294117647058,24784.824079894646,6.4918385052236225,1020.9057927001709,33.622051,0.779776,0.8772551586536347
1235272,3,3,1,39585.604369921384,4584.132171056428,86699.41957015768,30.367601,-0.624095,0
1236381,15,13,0.8666666666666667,11726.517922117346,4603.631667039397,77513.03401427841,32.104979,1.864084,0
1238497,7,4,0.5714285714285714,18952.442369029195,7149.8186617748315,38423.70502299586,31.867694,0.042744,0
1245888,6,0,0,27324.666965650504,7248.14217762831,78921.36981441392,30.060209,-0.547999,0
1245988,6,6,1,39571.2958134545,1116.6390464256936,38074.2432635789,31.15045,3.267437,0
1249511,13,9,0.6923076923076923,16745.02359177347,851.3377748380865,15751.182182633316,31.45713,-0.847507,0
1251878,16,11,0.6875,18043.022186985327,1155.0791548678776,56739.74208843877,31.35714,-0.480598,0
1252710,11,8,0.7272727272727273,17700.932950630722,525.4190212490645,6893.120348861297,32.80887,0.374188,8.820201539150073
1258778,21,16,0.7619047619047619,109.20633057703402,4051.3550647955144,33195.981425430604,33.436982,1.217782,0
1260481,8,8,1,6128.319458894377,234.9456896883075,397.26595103454827,32.603977,0.324913,59.23788853489017
1262203,15,12,0.8,42215.823848591725,2212.4173587692376,84859.02249693703,31.047971,0.992669,0
1265701,11,11,1,44085.59259642062,1442.5697507844504,48305.853364783296,30.326425,0.665685,0
1271857,9,8,0.8888888888888888,37243.68664472139,553.9369887704107,13936.284269285734,32.512654,2.494387,0
1272286,4,4,1,31569.894188434504,7.133923426022626,12968.815896112239,32.843172,2.161698,0
1276231,7,7,1,15695.474074595126,1495.3167907317352,83508.43233693522,31.972857,1.781879,0
1278075,1,0,0,1692.5537499804732,2247.9359082309966,125636.21682068505,29.988417,-0.967814,0
1283543,7,7,1,3161.075032100341,40.474908935396186,1890.3385986585383,33.210931,0.468878,10.565616237384415
1286600,4,3,0.75,7283.699795831753,6867.532593542674,79757.70543354018,30.834241,-0.893869,0
1297076,8,6,0.75,1561.3035416836988,12415.336836448478,50921.05978839391,32.122295,-0.067384,0
1299301,8,7,0.875,68889.79091868822,3112.707207006881,74994.62661365222,31.390817,1.020295,0
1300222,6,6,1,45295.88948255275,1874.1629718103304,10395.678583889072,33.886174,0.709386,0
1301183,9,8,0.8888888888888888,29423.24405856286,2720.6422549778135,25915.315693738426,33.865912,0.562239,0
1305980,2,1,0.5,37151.6465509746,2578.3185903328817,43061.315857613,31.595552,-0.065719,0
1308229,4,3,0.75,25101.58014709423,90.71749456078082,59908.08951716574,31.643582,-0.334138,0
1309855,6,4,0.6666666666666666,1816.4366582771738,6459.769848196212,118330.9483663151,30.163067,-0.899952,0
1314946,12,5,0.4166666666666667,13120.3246188502,1752.849505773686,2961.702054166702,32.533182,0.324509,38.60509146859116
1319152,13,11,0.8461538461538461,20134.997485296077,2466.1150650336463,42100.014074090286,32.517867,2.154008,0
1325382,9,7,0.7777777777777778,10343.89434201785,7791.853476763616,30225.4703953118,30.327723,-0.113822,0
1328266,4,1,0.25,18669.978163843556,927.7055161321143,143674.2604794536,30.04911,-1.133516,0
1328495,12,11,0.9166666666666666,53074.616481512625,1970.2437954510779,15246.557269825062,33.216649,2.363743,0
1329959,10,5,0.5,7253.493067957316,1710.3768178257794,130911.61249536497,29.861374,-1.00016,0
1337553,6,6,1,7706.970415559829,4559.32170166935,45312.44527697192,31.96699,0.001891,0
1348106,13,11,0.8461538461538461,21121.142025456105,4164.944849581036,8623.984185302417,33.558323,0.591379,0
1349545,10,10,1,17095.225883047235,2963.3720218646017,18014.01398086273,33.564024,0.488264,0
1366111,7,5,0.7142857142857143,20137.23723723431,13637.016965941106,101412.26628159142,30.64669,-0.823093,0
1374687,18,17,0.9444444444444444,44322.86458395977,388.01770840692876,75778.38450593731,34.563683,1.858768,0
1383590,2,2,1,30775.47636294609,874.0664063949146,87473.25120571084,30.642833,-0.599312,19.152464724522886
1387559,5,2,0.4,35425.86916494595,987.7280382152544,58316.902602074806,31.513526,-0.380237,0
1388514,16,7,0.4375,34253.92541481003,6933.443231339626,49678.949278608394,31.346449,-0.205651,0
1394301,8,7,0.875,25345.074590423217,891.8301029927942,103035.41942154063,29.751515,-0.710697,0
1396556,8,7,0.875,68494.72880170919,1116.0692812515513,18789.385255109963,34.318798,0.982888,0
1402884,12,7,0.5833333333333334,6490.044401421513,988.9071791481882,88266.5645962011,32.351908,1.538981,0
1403430,4,3,0.75,14123.450876831816,1.2025934807545144,1691.6014548309365,30.094937,0.189633,6.690930873139019
1412834,18,17,0.9444444444444444,1641.2604389784285,13305.237269704407,54817.02584644956,33.763475,0.220286,0
1415387,7,6,0.8571428571428571,197.36904017314515,2688.82917226808,51044.561091108015,32.314369,2.207274,0
1418453,5,3,0.6,26889.34032080311,18.215620179098597,95566.41639999182,29.938125,-0.688925,0
1419339,4,4,1,15889.998531507676,1147.634835512987,8150.214088135172,33.009498,0.424213,0
1421117,16,12,0.75,53639.97986537377,2388.3993997658126,12842.683019705335,32.974363,2.410778,0
1421280,6,6,1,34927.60141577818,2507.2798743550866,85452.08647232897,31.658522,1.69496,0
1430296,19,16,0.8421052631578947,47591.703669675124,10035.685107390102,97905.43647978955,31.396594,1.239933,0
1439913,13,10,0.7692307692307693,21095.166054166217,5719.592271407971,39125.31980747479,31.545267,-0.555452,0
1451430,4,4,1,19807.350598855734,8145.687474517895,96470.01332787231,30.681867,-0.927108,0
1458454,5,4,0.8,31634.97762403303,7593.442930540204,63972.78643962557,30.381632,-0.417413,0
1460492,15,14,0.9333333333333333,12727.246132030305,2428.5784786206204,17205.058033533933,32.33155,0.196479,1.2527621721003703
1466473,17,16,0.9411764705882353,2647.765193138379,3438.4307526646853,39602.022333240675,32.995319,1.374958,0
1491459,7,3,0.42857142857142855,19600.355885178305,511.92456003335803,48000.59674907297,31.669382,-0.439917,0
1492326,18,7,0.3888888888888889,421.817531625735,6032.135225776343,43293.69222923161,31.280246000000002,-0.672724,0
1496154,21,9,0.42857142857142855,32031.80676590406,6447.940645097474,8266.660671647867,30.579238,0.133683,0
1497856,7,7,1,22384.214203371943,2191.524672626783,26180.962070202182,33.230352,1.914751,0
1499080,11,8,0.7272727272727273,40274.186844716285,985.9548263909526,15313.991054200693,33.994059,0.629127,0
1504405,5,5,1,10490.418476941175,1086.0589833943027,228.1601575321976,32.547523,0.292881,56.99556500683963
1508991,6,6,1,44601.552248959546,5425.541394364818,21838.285538389322,33.641947,2.13719,0
1512738,9,8,0.8888888888888888,17570.54449676868,723.6211371510647,2385.9358361370323,33.184703,0.87463,0
1522136,8,6,0.75,8961.546319582134,118.47990536570418,6227.52291139144,33.109677,0.412782,0
1525913,4,0,0,1790.8011159633452,5619.825890042672,52659.544742717815,30.047626,-0.310162,0
1531579,15,10,0.6666666666666666,74357.18102806031,4433.143188552458,71236.93497289173,34.774664,1.249232,0
1532149,2,1,0.5,39360.51833807213,1130.5116259535864,1604.37162144881,32.921807,2.271383,5.536704759229795
1560650,3,2,0.6666666666666666,27306.01078819784,3327.2727828541006,98398.45543747426,30.665653,-1.010459,0
1562970,15,13,0.8666666666666667,3799.5504281296053,1314.3698962079234,25493.937990329407,32.82374,1.20898,0
1569391,19,17,0.8947368421052632,40307.9395365343,197.94798160623225,8274.771813800533,34.076859,1.06771,0
1582514,10,9,0.9,52306.82363951393,781.2441654759706,3834.5072052871606,34.077778,0.812973,0
1599515,5,5,1,11376.160494410045,43.99509971446791,717.7497168659354,33.942327,1.489708,0
1618127,11,10,0.9090909090909091,56750.901186681476,4287.542909392646,7252.409067307906,34.220413,1.029352,0
1621726,8,6,0.75,12617.202916244845,4339.328524628326,19869.177732560744,31.436868,-0.816082,0
1624513,12,12,1,50631.43148394337,32.89966586473602,1339.8255339536493,34.234604,0.648191,1.7398253511204698
1628025,13,12,0.9230769230769231,4232.897698367318,2196.1026814735183,39592.60806667099,33.585401,1.235212,0
1630497,15,14,0.9333333333333333,25847.03638661095,322.57832028321263,87527.5106433307,30.868969,0.992965,0
1639914,17,16,0.9411764705882353,54398.31077294415,1671.2749837014399,13773.838399808497,34.268296,1.138277,0
1641144,13,13,1,19344.81133251644,1582.0222511951786,18691.900490424632,33.853513,1.007753,0
1650594,4,4,1,30490.439099591105,4308.639265226486,38122.65968755729,31.704869,0.038669,0
1666008,9,9,1,51727.77098450577,201.96093166210474,3170.933606346393,34.162559,0.980725,1.3043093477047742
1668986,8,8,1,30334.24169840781,967.1954512276621,5420.329880375638,34.019736,1.261163,0
1678472,14,14,1,41545.71835866209,3784.23110963399,7780.858333781398,34.17136,1.251357,0
1685500,5,3,0.6,37126.04529810373,3473.5161383700147,113583.59310087218,30.479523,-0.857743,0
1695314,6,3,0.5,13711.686013412997,299.9200632450644,23423.093450181994,32.940866,0.656998,0
1702416,13,13,1,634.4647679775894,28201.486929725783,31552.164397132932,33.319904,0.142807,0
1710924,14,14,1,14541.519105597028,948.584919144823,19797.824747033304,33.872068,1.277344,0
1714099,15,15,1,6861.225087644062,298.4734240880018,13353.115951317106,33.495888,1.82813,0
1715319,8,7,0.875,9113.684618728907,1662.1504050677042,76012.45596125629,31.432294,1.770634,0
1731706,7,1,0.14285714285714285,8946.996447316507,15608.63826872173,39425.81285778643,30.230193,-0.180641,0
1732971,10,6,0.6,51240.69808988897,4542.13553910198,44097.96796927812,30.799467,0.603175,0
1733310,8,8,1,18171.247956749525,1141.1126653185863,25643.567940989913,33.879648,1.141066,0
1734641,6,5,0.8333333333333334,27287.797291765066,612.9016977413177,106989.4667813756,29.692924,-0.726025,0
1737827,12,8,0.6666666666666666,36615.68942472663,590.4632442510728,30977.22922859715,34.366929,1.334351,0
1747707,11,10,0.9090909090909091,30592.24056643031,1178.791859225004,32589.846385644796,32.673994,0.915204,0
1760012,8,7,0.875,54807.869971363885,4814.767916168703,31299.930023516165,31.445721,-0.008755,0
1778170,2,2,1,32197.98179968856,1650.390008606721,16242.78076209842,32.37613,2.536799,0
1782309,10,9,0.9,2929.4809531461374,7398.8859941507735,10638.563640363238,33.398802,0.434793,0
1802729,7,7,1,4834.004132297386,995.1889532050444,684.5765349742834,32.613356,0.317991,56.09521977120902
1804086,8,8,1,21445.745305710043,344.1123091185977,7666.522737230649,32.843806,0.393434,6.969709621339528
1827178,8,8,1,65121.92074953196,1043.686209593158,31597.613582096168,32.149082,3.074264,0
1840968,12,11,0.9166666666666666,25687.45545843928,423.73264970539947,50376.20452965833,31.160065,-0.241844,0
1847547,14,12,0.8571428571428571,92746.46159692058,1664.4090575527866,26191.863556616012,31.439357,0.559676,0
1890832,6,6,1,73931.90227445232,9096.68771875519,32314.523872172846,34.443812,1.001119,0
1931714,15,9,0.6,4473.358527374753,7792.288713241423,123703.03618825098,30.107658,-0.952224,0
1951274,5,5,1,16265.102361416259,1150.6632706076555,9767.556309052667,32.536992,0.387252,29.115100895318566
1957847,2,2,1,90161.774848134,1169.3834203241547,57321.822960816615,31.749263,0.915711,0.8772551586536347
1967962,7,7,1,1343.2786279323213,41424.600214860206,78439.92856313093,33.69437,-0.114633,0
2047686,6,5,0.8333333333333334,242.04476753218864,9186.27968841061,116374.66537877648,30.994529,1.536667,0
2062275,23,23,1,2584.5195564251585,4021.2423350915647,34490.21158971438,33.340483,1.715493,0
2146546,7,7,1,34411.26425433164,963.1111550434471,11325.155927880973,33.940027,0.900754,0
2234016,12,12,1,4647.658196992142,2388.1886523935523,5670.556974579799,32.575221,0.244854,26.735005611442958
2269403,9,5,0.5555555555555556,35456.52258769368,768.1148754728155,21873.952501423828,31.797959,0.188008,0
2273427,11,11,1,45563.81124410836,1118.484307702553,589.8733437892062,32.055834,0.409905,13.890428088349227
2334767,3,1,0.3333333333333333,24759.401382433614,3297.3894722973646,11229.963693688384,30.142057,0.30406,0
2397841,10,9,0.9,57861.8693562736,6875.627753777731,8079.916028952577,32.550714,2.703607,0
2460106,4,4,1,3892.9739412275158,1536.3775165383468,996.0548672965397,32.613534,0.299188,51.92553500781875
2500954,12,12,1,8794.95709209857,921.4396310871447,716.4907341110046,32.566707,0.303904,59.156757170589735
2554199,10,9,0.9,61226.946262535064,640.0833934707064,42878.385801657016,30.942167,0.586041,0
2785756,8,7,0.875,1195.4381457766674,21128.728848683975,76424.55611328392,32.338252,-0.616717,0
2814382,7,7,1,46557.32458274164,2279.89028502012,94566.1661490196,31.193115,1.129576,0
2905051,8,8,1,5550.279915785793,879.9025928100203,1154.1612508108856,32.599922,0.305408,55.465328994197634
3346810,7,7,1,59491.57327062142,1351.494067627476,59276.88185401639,31.074298,0.762831,0
3457849,7,6,0.8571428571428571,6578.531309878924,669.5176148074145,1722.287176539056,32.639434,0.358547,51.82393224453946
3583334,5,5,1,55133.66264138155,1030.0228676555623,85841.50155857218,34.681239,1.846083,0
4795671,4,4,1,14912.510387839904,1827.248631053204,73395.7239886067,32.168239,1.927154,0
7876750,5,4,0.8,3380.143458123616,1427.40047692603,7612.885600072851,32.557105,0.226449,20.128631345504054
